#TYPE System.Management.Automation.PSCustomObject
"OSSize","UPDSize","Billing","FileVM","MAC","HeartBeat","CPUCount","NettoBackupSize","Tier2Size","OSType","NettoTier3Size","SubscriptionID","NettoFailedSize","FailedSize","NettoVSSSize","Environment","Memory","IaaS","OSName","HWProfile","NettoTier2Size","NettoTier1Size","KvK","Computername","NettoOSSize","NettoUPDSize","Status","ReportFaillure","BackupSize","MachineMetricsDate","DifferencingFound","VMName","VSSSize","Tier1Size","TotalSize","Tier3Size","CreatedTimestamp","IaaSMetricsDate","VMId","PartitionKey","RowKey","TableTimestamp","Etag","Datum"
"28","0","Non-billable","False","001DD8B72CE0","","2","0","2","Windows","0","0b6c7b2f-d67f-42c0-8ac6-2ccc678c3bbf","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","1.79","0","30160207","DDP-ADDS1","23.04","0","Running","False","0","2018-01-27","False","ddp-adds1","0","0","29","0","1/28/2018 10:07:13 PM","2018-01-28","7ff2be64-9dc5-407a-a4dd-072ffa047e35","30160207-0000-0000-0000-000000000000","ddb5fac8-269a-4fb1-b4bb-1b42735ac60f","1/28/2018 10:07:13 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A13.9867587Z'""","20180128"
"45","0","Non-billable","True","001DD8B73404","","2","3388.91","6","Windows","0","0b6c7b2f-d67f-42c0-8ac6-2ccc678c3bbf","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","D2 - Gen2","1.4","0","30160207","DDP-DPM1","37.41","0","Running","False","3812","2018-01-27","False","ddp-dpm1","0","0","3863","0","1/28/2018 10:08:07 PM","2018-01-28","e930ceb0-fdf9-4e38-b4dc-ba2cfae1e9e1","30160207-0000-0000-0000-000000000000","7f97777b-fa42-4df0-9e3b-6d3f7a098ec9","1/28/2018 10:08:07 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A07.2271034Z'""","20180128"
"28","0","Non-billable","False","00155DC7A40E","","2","0","0","Windows","0","0b6c7b2f-d67f-42c0-8ac6-2ccc678c3bbf","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","30160207","DDP-RDSH81","23.69","0","Running","False","0","2018-01-27","False","ddp-rdsh81","0","0","27","0","1/28/2018 10:07:50 PM","2018-01-28","c8d32606-ea36-4e56-88db-a3d262a18b3d","30160207-0000-0000-0000-000000000000","e03dfda8-647f-4733-bd22-5d3b7c7cb8c3","1/28/2018 10:07:51 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A51.0401378Z'""","20180128"
"30","0","Non-billable","False","001DD8B72CD7","","2","0","0","Windows","0","0b6c7b2f-d67f-42c0-8ac6-2ccc678c3bbf","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","30160207","DDP-PRXY1","24.5","0","Running","False","0","2018-01-27","False","ddp-prxy1","0","0","30","0","1/28/2018 10:06:43 PM","2018-01-28","363f7864-d4f4-4d86-ab0f-75caa9fabde5","30160207-0000-0000-0000-000000000000","b8faa4f8-6109-4011-95b3-037db7b619a1","1/28/2018 10:06:44 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A44.0129421Z'""","20180128"
"21","124","Non-billable","True","001DD8B72CD4","","2","0","747","Windows","0","0b6c7b2f-d67f-42c0-8ac6-2ccc678c3bbf","0","0","7.16","CS","7168","ITON","Windows Server 2012 R2 Datacenter","D2 - Gen2","585.11","0","30160207","DDP-FS1","17.49","111.75","Running","False","0","2018-01-27","False","ddp-fs1","7","0","768","0","1/28/2018 10:08:15 PM","2018-01-28","faf14791-32d6-45c9-8b2d-104e45643142","30160207-0000-0000-0000-000000000000","c62f1471-ff76-4adb-a659-f4e943dc8c95","1/28/2018 10:08:15 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A15.6256879Z'""","20180128"
"23","0","Non-billable","False","001DD8B72CDD","","2","0","0","Windows","0","0b6c7b2f-d67f-42c0-8ac6-2ccc678c3bbf","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","30160207","DDP-MFA1","17.02","0","Running","False","0","2018-01-27","False","ddp-mfa1","0","0","23","0","1/28/2018 10:08:08 PM","2018-01-28","ee11a754-efaa-4cae-a7ba-8208e14fbcb5","30160207-0000-0000-0000-000000000000","d3ce4367-918a-4411-b572-52811ab80e46","1/28/2018 10:08:08 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A08.5057557Z'""","20180128"
"30","0","Non-billable","False","001DD8B72CD9","","2","0","12","Windows","0","0b6c7b2f-d67f-42c0-8ac6-2ccc678c3bbf","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","11.83","0","30160207","DDP-ISUP1","25.91","0","Running","False","0","2018-01-27","False","ddp-isup1","0","0","42","0","1/28/2018 10:07:11 PM","2018-01-28","7917a0ad-f74e-4c19-ae0d-ed16d89f3598","30160207-0000-0000-0000-000000000000","3e49594a-342e-4ef4-9464-b6072038db6d","1/28/2018 10:07:11 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A11.2062342Z'""","20180128"
"59","0","Billable","False","001DD8B72A57","","4","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","7168","ITON","Windows Server 2012 R2 Datacenter","A3 - Gen2","0","0","33080348","GRA-DC11","25.48","0","Running","False","0","2018-01-27","False","GRA-DC11","0","0","59","0","1/28/2018 10:08:11 PM","2018-01-28","f1d8c325-bf9a-4999-8f42-ff8b3605f64b","33080348-0000-0000-0000-000000000000","feb2cdee-4035-405b-88ca-79111038d8c9","1/28/2018 10:08:11 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A11.3741052Z'""","20180128"
"42","0","Non-billable","True","001DD8B72AFC","","8","6902.42","13","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","28672","ITON","Windows Server 2016 Datacenter","D4 - Gen2","10.37","0","33080348","GRA-DPM1","35.64","0","Running","False","7227","2018-01-28","False","gra-dpm1","0","0","7282","0","1/28/2018 10:06:48 PM","2018-01-28","410edaae-7cc6-4250-9f70-f9de552c3392","33080348-0000-0000-0000-000000000000","0cc18823-3966-4b37-b25e-34af3f6aae79","1/28/2018 10:06:48 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A48.3419616Z'""","20180128"
"3930","0","Billable","False","001DD8B72A58","","8","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","28672","ITON","64-bit edition of Windows Server 2008 R2 Enterprise","D4","0","0","33080348","","0","0","Running","True","0","2018-01-20","False","GRA-EXS11","0","301","4307","0","1/28/2018 10:06:45 PM","2018-01-28","383450c2-4ca8-4cc4-855f-4bbeef4eaf2d","33080348-0000-0000-0000-000000000000","7dd0d3e8-a4bc-4df8-8301-a4ca69a8c3fb","1/28/2018 10:06:45 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A45.729025Z'""","20180128"
"29","0","Non-billable","False","001DD8B72C30","","2","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","3584","ITON","64-bit edition of Windows Server 2012 Datacenter","A2 - Gen2","0","0","33080348","","0","0","Running","False","0","2018-01-20","False","GRA-MGT02","0","0","29","0","1/28/2018 10:07:48 PM","2018-01-28","c5fc4479-84cf-463f-b028-51c2b7eb39a1","33080348-0000-0000-0000-000000000000","f73964d8-4f10-4784-8837-a1afd3464588","1/28/2018 10:07:48 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A48.3546604Z'""","20180128"
"20","0","Non-billable","False","001DD8B72735","","2","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","33080348","GRDN-FW1","16.84","0","Running","False","0","2018-01-27","False","GRA-FW1","0","0","20","0","1/28/2018 10:07:19 PM","2018-01-28","8f5b07a9-1c8e-43a6-9e84-e5ca4c19a512","33080348-0000-0000-0000-000000000000","76f3b4ab-2bb1-4ac1-ac61-190da400f045","1/28/2018 10:07:19 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A19.9934618Z'""","20180128"
"28","0","Billable","False","001DD8B72A4D","","4","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","7168","ITON","Windows Server 2012 R2 Datacenter","A3 - Gen2","0","0","33080348","GRA-DC12","26.52","0","Running","False","0","2018-01-27","False","GRA-DC12","0","0","28","0","1/28/2018 10:08:10 PM","2018-01-28","efbe6bc0-cb92-4eaa-932e-34d67fe04a10","33080348-0000-0000-0000-000000000000","473fe4da-ae71-4dd4-997a-5805403a35cb","1/28/2018 10:08:10 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A10.1792637Z'""","20180128"
"51","0","Billable","False","02BF0A96660A","","4","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","14336","ITON","64-bit edition of Windows Server 2008 R2 Enterprise","D3","0","0","33080348","","0","0","Running","True","0","2018-01-20","False","GRA-HUB11","0","0","80","0","1/28/2018 10:07:53 PM","2018-01-28","cd8922ad-f943-4410-8f12-4f3a27c49d14","33080348-0000-0000-0000-000000000000","a4355af8-e186-4f6c-bf8b-6d4711909958","1/28/2018 10:07:53 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A53.7361873Z'""","20180128"
"2","0","Non-billable","False","00155D079C00","","1","0","0","Linux","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","512","ITON","Other Linux (64 bit)","Other","0","0","33080348","","0","0","Running","False","0","2018-01-20","False","gra-fwtest","0","0","2","0","1/28/2018 10:07:51 PM","2018-01-28","cac872f8-9d03-42d0-994e-5dd50b9ff94f","33080348-0000-0000-0000-000000000000","afbb1ae7-f541-4727-9ac1-ce45c62bfd1b","1/28/2018 10:07:52 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A52.0741809Z'""","20180128"
"42","0","Non-billable","False","001DD8B734A5","","2","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","11.09","0","33080348","GRA-MGT1","28.21","0","Running","False","0","2018-01-27","False","gra-mgt1","0","0","42","0","1/28/2018 10:07:31 PM","2018-01-28","a3b084d3-52d2-420c-a957-d11403a8306a","33080348-0000-0000-0000-000000000000","db143de4-2abe-4006-a8d2-e749e05d5cb5","1/28/2018 10:07:31 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A31.270763Z'""","20180128"
"2213","0","Billable","False","001DD8B72A4E","","8","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","28672","ITON","64-bit edition of Windows Server 2008 R2 Enterprise","D4","0","0","33080348","","0","0","Running","True","0","2018-01-20","False","GRA-EXS12","0","0","3699","0","1/28/2018 10:07:38 PM","2018-01-28","b35d3f4f-a112-43b2-89dc-11876a3fd0e0","33080348-0000-0000-0000-000000000000","4a5420b3-d2d9-40d1-bc1f-53edf1b2e3a0","1/28/2018 10:07:38 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A38.8365092Z'""","20180128"
"29","0","Billable","False","001DD8B72A50","","2","0","0","Windows","0","97c9a974-bc82-4434-b258-b1cd3a5de615","0","0","0","CS","3584","ITON","64-bit edition of Windows Server 2012 Standard","A2","0","0","33080348","GRA-RCA01","0","0","Running","False","0","2018-01-20","False","GRA-RCA01","0","0","29","0","1/28/2018 10:08:10 PM","2018-01-28","f16806d3-1dc0-4040-9f4b-5dd88d61394b","33080348-0000-0000-0000-000000000000","ff489fa8-8a9a-40f5-b336-44137327f9b0","1/28/2018 10:08:10 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A10.9177834Z'""","20180128"
"37","269","Non-billable","True","001DD8B72B0C","","2","0","1161","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","10.73","CS","8192","ITON","Windows Server 2012 R2 Datacenter","Other","767.33","0","34125900","SWDV-FS1","34.76","185.9","Running","False","0","2018-01-27","False","swdv-fs1","94","0","1197","0","1/28/2018 10:08:03 PM","2018-01-28","e2f3d4fb-db32-491c-822f-03038b41b3ce","34125900-0000-0000-0000-000000000000","00a19635-fe5d-4457-b630-6cdbd7892a14","1/28/2018 10:08:03 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A03.7758839Z'""","20180128"
"30","0","Non-billable","False","001DD8B72B0E","","2","0","17","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","17.3","0","34125900","SWDV-ISUP1","26.23","0","Running","False","0","2018-01-27","False","swdv-isup1","0","0","46","0","1/28/2018 10:08:14 PM","2018-01-28","f79e0c0e-a505-4d5b-a93e-26f4046ec493","34125900-0000-0000-0000-000000000000","461a4634-06ab-4bdb-9eb6-a26b27a37070","1/28/2018 10:08:14 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A14.2793565Z'""","20180128"
"75","0","Non-billable","False","001DD8B72FC5","","8","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","34125900","SWDV-RDSH2","34.04","0","Running","False","0","2018-01-27","False","swdv-rdsh2","0","0","75","0","1/28/2018 10:06:48 PM","2018-01-28","41e31c71-e2f6-4a34-bed2-9ccfcc3f1ce2","34125900-0000-0000-0000-000000000000","2bdfd6c8-d192-433a-8c0c-61793139b012","1/28/2018 10:06:48 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A48.790157Z'""","20180128"
"73","0","Billable","False","001DD8B73755","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0.54","0","34125900","SWVAPP06","56.31","0","Running","False","0","2018-01-27","False","swdv-app06","0","0","73","0","1/28/2018 10:06:55 PM","2018-01-28","509e741e-6c7c-4952-bf77-5b32d7530731","34125900-0000-0000-0000-000000000000","2dca5010-bb12-4d88-8740-700032529357","1/28/2018 10:06:55 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A55.1795618Z'""","20180128"
"29","0","Non-billable","False","001DD8B72BB6","","2","0","3","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","2.17","0","34125900","SWDV-SQL1","24.69","0","Running","False","0","2018-01-27","False","swdv-sql1","0","0","32","0","1/28/2018 10:06:57 PM","2018-01-28","55111c72-1d1f-4c51-bb55-bf4c40acd5b1","34125900-0000-0000-0000-000000000000","82801bab-f1c3-4f5a-ad85-3e193cf6f719","1/28/2018 10:06:57 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A57.2729058Z'""","20180128"
"34","0","Billable","False","001DD8B72C61","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWVPRN02","31.21","0","Running","False","0","2018-01-27","False","swdv-prn02","0","0","35","0","1/28/2018 10:06:53 PM","2018-01-28","4bc60a9b-edd8-438a-b4f8-9d37c86c1d71","34125900-0000-0000-0000-000000000000","1b1d61eb-06ff-4266-9801-c173a1e5bdb4","1/28/2018 10:06:53 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A53.9776132Z'""","20180128"
"27","0","Non-billable","False","001DD8B72B10","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-RDGW1","22.94","0","Running","False","0","2018-01-27","False","swdv-rdgw1","0","0","27","0","1/28/2018 10:06:57 PM","2018-01-28","53e1117a-4ff9-423e-9101-3dce26faf689","34125900-0000-0000-0000-000000000000","ee1cdab3-54bd-4fe0-926c-985ed484b7c1","1/28/2018 10:06:57 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A57.1368074Z'""","20180128"
"111","0","Billable","False","001DD8B72C65","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","64-bit edition of Windows Server 2008 R2 Standard","A2","0","0","34125900","","0","0","Running","True","0","2018-01-20","False","swdv-app04","0","0","180","0","1/28/2018 10:07:20 PM","2018-01-28","909a21a9-c518-432d-a154-3b2e15a80482","34125900-0000-0000-0000-000000000000","e10061ca-216d-48d6-a7b8-499b93118f49","1/28/2018 10:07:20 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A20.8145088Z'""","20180128"
"36","0","Non-billable","False","001DD8B72B0F","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-PRXY1","25.29","0","Running","False","0","2018-01-27","False","swdv-prxy1","0","0","36","0","1/28/2018 10:07:59 PM","2018-01-28","d9be968a-219f-4155-b6b0-af199ce40951","34125900-0000-0000-0000-000000000000","0de55d3a-26d6-4ca3-bfb2-6937b51b54d1","1/28/2018 10:07:59 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A59.2642724Z'""","20180128"
"25","0","Non-billable","False","001DD8B72B12","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-RDCB1","20.8","0","Running","False","0","2018-01-27","False","swdv-rdcb1","0","0","25","0","1/28/2018 10:07:32 PM","2018-01-28","a82585ce-93ab-4510-a1c4-ffb1f653d4f7","34125900-0000-0000-0000-000000000000","70e36823-df6f-4ec2-9fe0-40b8086f4543","1/28/2018 10:07:32 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A32.5622178Z'""","20180128"
"35","0","Non-billable","False","001DD8B72B1B","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-RDSH81","28.66","0","Running","False","0","2018-01-27","False","swdv-rdsh81","0","0","35","0","1/28/2018 10:07:09 PM","2018-01-28","7454b4ad-3c4c-461a-b471-b23c13bd1682","34125900-0000-0000-0000-000000000000","37b23c24-227d-4cd3-aca9-97eaa5ef5da3","1/28/2018 10:07:09 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A09.287692Z'""","20180128"
"74","0","Non-billable","False","001DD8B72FC6","","8","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","34125900","SWDV-RDSH3","36.76","0","Running","False","0","2018-01-27","False","swdv-rdsh3","0","0","74","0","1/28/2018 10:07:19 PM","2018-01-28","8eebbb50-d7fe-413f-aa1a-ebc8745a3aad","34125900-0000-0000-0000-000000000000","8cfd0102-e9aa-4756-a050-2ecbf4f66f54","1/28/2018 10:07:19 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A19.6982453Z'""","20180128"
"40","0","Non-billable","False","001DD8B72B0D","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-MGT1","33.5","0","Running","False","0","2018-01-27","False","swdv-mgt1","0","0","39","0","1/28/2018 10:07:18 PM","2018-01-28","8cc170d5-78d1-4f12-88c3-4109d43f93c0","34125900-0000-0000-0000-000000000000","a56d9ad4-bf62-4554-b625-d0479877f982","1/28/2018 10:07:18 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A18.8062155Z'""","20180128"
"20","0","Non-billable","False","001DD8B72BAE","","2","0","1","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0.92","0","34125900","SWDV-ADDS2","16.55","0","Running","False","0","2018-01-27","False","swdv-adds2","0","0","22","0","1/28/2018 10:08:13 PM","2018-01-28","f7161337-8918-406c-8526-2a829f6d4c92","34125900-0000-0000-0000-000000000000","f9ba1515-b7d6-4722-99b8-3679ef95d3f2","1/28/2018 10:08:13 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A13.6514094Z'""","20180128"
"51","0","Billable","False","001DD8B72C5F","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWVAPP05","47.39","0","Running","False","0","2018-01-27","False","swdv-app05","0","0","50","0","1/28/2018 10:07:23 PM","2018-01-28","9352fad5-6f2a-49b5-a49c-1ccb2c1c17fd","34125900-0000-0000-0000-000000000000","205acc3f-560a-45ff-a270-7d2ac6a53b69","1/28/2018 10:07:23 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A23.0812799Z'""","20180128"
"21","0","Non-billable","False","001DD8B72B11","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-RDGW2","18.35","0","Running","False","0","2018-01-27","False","swdv-rdgw2","0","0","21","0","1/28/2018 10:07:52 PM","2018-01-28","cb41c9be-ada5-47e7-8229-290824732d91","34125900-0000-0000-0000-000000000000","50a172fc-5b12-4b37-a5c6-930d3eb9b8d3","1/28/2018 10:07:52 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A52.3763976Z'""","20180128"
"77","0","Non-billable","False","001DD8B72B13","","8","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","34125900","SWDV-RDSH1","43.94","0","Running","False","0","2018-01-27","False","swdv-rdsh1","0","0","77","0","1/28/2018 10:08:11 PM","2018-01-28","f1dc7242-ae98-4ed9-b7f8-c158c64d153b","34125900-0000-0000-0000-000000000000","e3b9bfcb-1852-4473-afcc-e682ba428ee9","1/28/2018 10:08:11 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A11.5292043Z'""","20180128"
"46","0","Non-billable","True","001DD8B73374","","2","3006.55","5","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","D2 - Gen2","3.59","0","34125900","SWDV-DPM1","36.89","0","Running","False","3407","2018-01-27","False","swdv-dpm1","0","0","3460","0","1/28/2018 10:06:57 PM","2018-01-28","53d9019a-7f35-4ea8-890d-719fd5215133","34125900-0000-0000-0000-000000000000","ec192c36-c06d-4413-a8f7-f051f27fafdf","1/28/2018 10:06:56 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A56.9826955Z'""","20180128"
"22","0","Non-billable","False","001DD8B72B16","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-MFA1","18.67","0","Running","False","0","2018-01-27","False","swdv-mfa1","0","0","22","0","1/28/2018 10:08:04 PM","2018-01-28","e3a53e7c-c9af-407a-9b78-3c89e5fb29f3","34125900-0000-0000-0000-000000000000","965cbe82-5580-42ae-a04b-decbb331e3fa","1/28/2018 10:08:04 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A04.2232027Z'""","20180128"
"33","0","Billable","False","001DD8B72C5D","","1","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2008 Standard 32-Bit","D1","0","0","34125900","","0","0","Running","True","0","2018-01-20","False","swdv-app03","0","0","81","0","1/28/2018 10:06:30 PM","2018-01-28","1770dafc-d002-441c-9f2b-4d0fee4f9593","34125900-0000-0000-0000-000000000000","840b0405-5c5b-4de1-b804-d9d0d81b0256","1/28/2018 10:06:30 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A30.9895577Z'""","20180128"
"1","0","Non-billable","False","001DD8B72DA7","","1","0","0","Other","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","1792","ITON","Unknown","A1","0","0","34125900","","0","0","Running","False","0","2018-01-20","False","swdv-fw1","0","0","1","0","1/28/2018 10:07:31 PM","2018-01-28","a3eaad01-b495-4b86-8c8a-d9fa2c686958","34125900-0000-0000-0000-000000000000","985343db-e148-4cb5-89eb-9ff90fc216ea","1/28/2018 10:07:31 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A31.6266877Z'""","20180128"
"28","0","Non-billable","False","001DD8B72BAC","","2","0","1","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0.96","0","34125900","SWDV-ADDS1","23.2","0","Running","False","0","2018-01-27","False","swdv-adds1","0","0","29","0","1/28/2018 10:07:39 PM","2018-01-28","b5eaa151-cf76-4973-9f53-dd5db3b6242a","34125900-0000-0000-0000-000000000000","52734574-e75c-4f19-bbb3-224c72c42efb","1/28/2018 10:07:39 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A39.8158343Z'""","20180128"
"36","0","Non-billable","False","001DD8B72B15","","2","0","0","Windows","0","85cd1ccc-776f-412e-b395-2ffa444d3831","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34125900","SWDV-RDSH91","28.93","0","Running","False","0","2018-01-27","False","swdv-rdsh91","0","0","36","0","1/28/2018 10:06:36 PM","2018-01-28","223eddbb-7876-4cd6-984a-2097cd8092b0","34125900-0000-0000-0000-000000000000","b6ba87dc-bfe7-4ac3-b10a-3fb051ddd23a","1/28/2018 10:06:36 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A36.2426808Z'""","20180128"
"13","0","Non-billable","False","001DD8B72930","","2","0","0","Windows","0","b7030f13-7a00-4976-975a-26e33168ebce","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34185448","SSE-RDSH91","29.99","0","Running","True","0","2018-01-27","True","sse-rdsh91","0","0","48","0","1/28/2018 10:07:30 PM","2018-01-28","9ecbd27f-4b59-4b23-9efa-654cd19e81ca","34185448-0000-0000-0000-000000000000","fa43c6dd-a891-4306-b9fc-3494d02e08e6","1/28/2018 10:07:30 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A30.0567687Z'""","20180128"
"72","0","Non-billable","False","001DD8B72926","","2","0","0","Windows","0","b7030f13-7a00-4976-975a-26e33168ebce","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","34185448","SSE-MGT1","53.68","0","Running","False","0","2018-01-27","False","sse-mgt1","0","0","72","0","1/28/2018 10:06:35 PM","2018-01-28","1f371a59-99a3-4732-9fc8-917278429e1e","34185448-0000-0000-0000-000000000000","efafe9a5-771b-4aa2-a190-a8e007b38b91","1/28/2018 10:06:35 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A35.2519754Z'""","20180128"
